account;posts;likes_count;location;type;description;hashatags;date
ngm.orz;https://www.instagram.com/p/B_Kk_W0nCmE2UstwtF_Cue2TDzahFZO00U1-580/;55;Qazaq Republic;photo;👀;;APRIL-19-2020
ngm.orz;https://www.instagram.com/p/B-FCRFWnsIFsLNnD_hv-WxW8u32DbPfHYwK8Dg0/;57;Almaty  Kazakhstan;photo;🚦;;MARCH-23-2020
ngm.orz;https://www.instagram.com/p/B9_iQ-cn4A2MGlC7HlbcU5xYMYlzycTUwy36io0/;76;Qazaq Republic;photo;if today was your last day;;MARCH-21-2020
ngm.orz;https://www.instagram.com/p/B9HrEfXnhI9e7bIPb4eeyNOyVxzRcsoILLyFlM0/;61;Qazaq Republic;photo;"▫️Нужно иметь что-то общее  чтобы понимать друг друга  и чем-то отличаться  чтобы любить друг друга
🤍";;FEBRUARY-29-2020
ngm.orz;https://www.instagram.com/p/B7NijhVnW4DA_atoUpNem1fyWFDGiwJAgRUxaM0/;74;Almaty  Kazakhstan;photo;"Жизнь идёт своим чередом.
#2020";2020;JANUARY-12-2020
ngm.orz;https://www.instagram.com/p/B7EcOeJn1GAy7pdNNPVQNgOGszEtgNQH6S37F00/;76;Qazaq Republic;photo;"Waiting for miracle ...
📷: @marzhanbelieber
#2020";2020;JANUARY-9-2020
ngm.orz;https://www.instagram.com/p/B6h1DCBnHHFwP5WRLR-55TCWF8fgRx1l-P48sg0/;63;Qazaq Republic;photo;"QR1465

By @nurzhan.sh";;DECEMBER-26-2019
ngm.orz;https://www.instagram.com/p/B6GiNrKHVRiOhw51Y9bTJik-r_lHcSxJkvo3c00/;66;Coffee Boom;photo;11A❤️;;DECEMBER-15-2019
ngm.orz;https://www.instagram.com/p/B50XDj3nILf0LryyRsBLBoES6o88pW0CUOLw8Q0/;84;Qazaq Republic;photo;sen-men  men-sen.;;DECEMBER-8-2019
ngm.orz;https://www.instagram.com/p/B3-AEn1nBsuOReWd98c57E_jN0UhRrUEDo6Iww0/;91;Almaty  Kazakhstan;photo;"Find joy in everything you choose to do🧡. ~20.07.2019
———————————————————————————it’s your responsibility to LOVE it  or change it🤗";;OCTOBER-23-2019
ngm.orz;https://www.instagram.com/p/B3zTJBFnzl1V64kuRpzeZUD1O6mMkcw7wziy4Y0/;53;;video;🍁;;OCTOBER-19-2019
ngm.orz;https://www.instagram.com/p/B3hbXppH2QvrxB5eBCWgZjtcl-_Odcu4nHKl3E0/;85;Парк имени первого президента РК.;photo;"be kind.
_____________________________________________________________
📷: @a.oralbay 🧡";;OCTOBER-12-2019
ngm.orz;https://www.instagram.com/p/B3erlCdn_QIEIOAC66-CmIAsloEU9HfxL5ii7M0/;61;Almaty  Kazakhstan;photo;be yourself.;;OCTOBER-11-2019
ngm.orz;https://www.instagram.com/p/B2KDaklnWom9PPeNY04WBTCBDNPYN_wogYhad80/;83;Butakovka  Almaty;photo;born to be *free* . ———————————————————————————;;SEPTEMBER-8-2019
ngm.orz;https://www.instagram.com/p/B2J_debngjfQE6lc-3nBv0lEAtnYPazswD1TZA0/;77;;video;☘️;;SEPTEMBER-8-2019
ngm.orz;https://www.instagram.com/p/B1R4snnH_HoGh02I5nRyJA2ADN_RDUC6QMnQgs0/;87;Almaty  Kazakhstan;photo;"bárí jaqsy bolady.
_____________________________________________________________
📸: my 🖤 @marzhanbelieber
#feelingblue";feelingblue;AUGUST-18-2019
ngm.orz;https://www.instagram.com/p/B0dKBm9nrFy_25g2ZDbOw8mHJuNrMU7xyctt4o0/;76;Almaty  Kazakhstan;photo;"güzellik görenin gözündedir.
_____________________________________________________________
photo edited by @altynbayev_ 🍃";;JULY-28-2019
ngm.orz;https://www.instagram.com/p/BzpYfUyHt3QEXpJLjAh9aBfEDtmmDIroNYeIIA0/;80;Almaty  Kazakhstan;photo;wanna be perfect for you.;;JULY-8-2019
ngm.orz;https://www.instagram.com/p/Bzn14JMHihFc7gPAFRzRGgr23qeWnIrl-5l3bA0/;40;;photo;;;JULY-7-2019
ngm.orz;https://www.instagram.com/p/BzQMMoEna6NLwcUtsTrlPjiaK0wml0KmznecO00/;98;Shymkent;photo;hope.;;JUNE-28-2019
ngm.orz;https://www.instagram.com/p/BzGX9kaH2u383QJ8O-Sr2s5L4gqNPFZFFYNOvM0/;90;;photo;⌛️;;JUNE-24-2019
ngm.orz;https://www.instagram.com/p/ByQaothHfcvmHH6nynUY5LjHZlKIo-2Fwa28ew0/;55;;photo;Лав ю мач 💙 Don’t worry  Be happy 😘 Just smile #plz;plz;JUNE-3-2019
ngm.orz;https://www.instagram.com/p/Bx56jpInzi4ZLR2POLrROPPW6W2JThLHFA85wM0/;47;Almaty  Kazakhstan;video;Ramadan💜;;MAY-26-2019
ngm.orz;https://www.instagram.com/p/Bx2pIHrnNfDPhTTp3WtIWLroiivY74ow4gjIc80/;69;Almaty  Kazakhstan;photo;🌝;;MAY-24-2019
ngm.orz;https://www.instagram.com/p/BwMSzWZHI7Cha0RQLtLUkLys8f3qdie49yoTbg0/;70;Alma-Ata  Almaty  Kazakhstan;photo;"smíle :)
_____________________________________________________________
📷 : @marzhanbelieber";;APRIL-13-2019
ngm.orz;https://www.instagram.com/p/BvwZU7kHCmYpvikAofUxJwMvf935i5M78Zxq440/;86;;photo;Ulzhan  who doesn’t love Kongrats  sits between Kongrats 😂😜 #kongrat;kongrat;APRIL-2-2019
ngm.orz;https://www.instagram.com/p/Bvj9Ne0H2JIR6xtiEfBK47fLN4IPkv33VUlN940/;83;;photo;💫;;MARCH-29-2019
ngm.orz;https://www.instagram.com/p/BvhByswnXrVSbjWD22ngCqxZWmKhEXfje17wkw0/;51;;photo;I love every little things that YOU created)💫🙏 📸: @bakhytgul_ds;;MARCH-27-2019
ngm.orz;https://www.instagram.com/p/BvUddgUnp5NBxqKWfV7H1Y7rIQlyLj5hcorHak0/;85;Taraz;photo;🌸 #dua 🙏;dua;MARCH-22-2019
ngm.orz;https://www.instagram.com/p/BrKQrR0HJMuLd9TFBDb5zVVuVWL1DOlvfDC-180/;78;Kazakhstan;photo;☀️ kúlímse;;DECEMBER-9-2018
ngm.orz;https://www.instagram.com/p/BlQ30yyluAIP0D_qX11pH10SNfEAA-gA4TGDA40/;68;Burabay  Soltüstik Qazaqstan  Kazakhstan;photo;⛰;;JULY-16-2018
ngm.orz;https://www.instagram.com/p/BiuR4xEl4l7FCyfA6F7yJVklV8XBCWcw7zpivQ0/;55;;photo;🖤;;MAY-13-2018
ngm.orz;https://www.instagram.com/p/BhzYU_9FXzJlkhA0s-CiMQfAk-dAfBPgYmcVog0/;55;;photo;👽;;APRIL-21-2018
ngm.orz;https://www.instagram.com/p/BT3Jha8FGm-y4_4Cg9NKwZyt161oIgUi-gS-BY0/;65;Park Of The First President Of Kazakhstan;photo;👽;;MAY-9-2017
ngm.orz;https://www.instagram.com/p/BTZnz7glz1TtV00CvqKGUiDEMhTtRNwH7hgUy40/;57;;photo;;;APRIL-28-2017
ngm.orz;https://www.instagram.com/p/BR6zabnlZn6Ozs2-yyLvpEIpzL-okVIVpLFFXA0/;28;;photo;✨✨✨;;MARCH-22-2017
ngm.orz;https://www.instagram.com/p/BR1F7ZoFNq9sCSMf8w2uBJ3TrN7gXXUoUICysY0/;48;;photo;@_venera_26;;MARCH-20-2017
ngm.orz;https://www.instagram.com/p/BRDkv-1lIoMQtLT2TNgMYT9xDpgVNJ9rYCuzZc0/;53;;photo;.;;FEBRUARY-28-2017
ngm.orz;https://www.instagram.com/p/BPaiWXDAyzxZltp5EE3iMjMSj020RNfAvqI9Bg0/;60;;photo;⬅️🖤🖤🖤⬅️;;JANUARY-18-2017
ngm.orz;https://www.instagram.com/p/BMtpFN3g13upeIavDCNJtesvB9u629Oe01a-VQ0/;55;;photo;;;NOVEMBER-12-2016
ngm.orz;https://www.instagram.com/p/BMAq-zMAkDbQTWZGmuTIsPvkhPQk-HJWlo9qPQ0/;32;;photo;;;OCTOBER-26-2016
ngm.orz;https://www.instagram.com/p/BL_A_e0gH56o70SZ0xMntr0tLQluKqx87cUTnk0/;36;Hwaseong Fortess. Suwon;photo;❤️❤️❤️;;OCTOBER-25-2016
ngm.orz;https://www.instagram.com/p/BL_AblOAvQcn5zL8WBUab45pRWbSCfUd5CnLb40/;29;Hwaseong Fortess. Suwon;photo;;;OCTOBER-25-2016
ngm.orz;https://www.instagram.com/p/BL_ATSEgXG6ZprOQgKAwOYUkqrnFtAsrm3FSew0/;29;;photo;;;OCTOBER-25-2016
ngm.orz;https://www.instagram.com/p/BL-8RS8AFJjZULt1-McrAHlWU_oJgwYq3BCulw0/;41;Hwaseong Fortress;photo;My big family 11A 2014-2015;;OCTOBER-25-2016
ngm.orz;https://www.instagram.com/p/BL-51Bmgt3S6ZjKMXDBLyA2RTC4O9SqBRw-JRc0/;36;;photo;;;OCTOBER-25-2016
ngm.orz;https://www.instagram.com/p/BL3emWug2DQmIYGoqK7k24BbslWLShzVXRANsE0/;37;;photo;;;OCTOBER-22-2016
ngm.orz;https://www.instagram.com/p/BLbnvAmAtlBb4ZCmVeDj91nvNsbP0ATNQtvL2E0/;37;;photo;;;OCTOBER-11-2016
ngm.orz;https://www.instagram.com/p/BLV8QPcAD3ABc6ePjo65cPwWrM2XHK9vUPAPqU0/;47;;photo;😂😂😂;;OCTOBER-9-2016
ngm.orz;https://www.instagram.com/p/BLB4dQsgSlwlUv_6ENc2suTbtkvweRaVAdvqBY0/;41;;photo;👻;;OCTOBER-1-2016
ngm.orz;https://www.instagram.com/p/BLA-BsBgBFXtf0R1aZZYus4IDyTrI0dS_-tLm40/;52;Lotte World Adventure  South Korea;photo;;;OCTOBER-1-2016
ngm.orz;https://www.instagram.com/p/BLA9ySZAW9cOAkkuSZ47FGrgUNvlo12CR9eorA0/;42;Lotte World Tower;photo;;;OCTOBER-1-2016
ngm.orz;https://www.instagram.com/p/BKkoHd2AnNhQd7P95WE70HkkBHk9VofLX6G7pk0/;30;;photo;;;SEPTEMBER-20-2016
ngm.orz;https://www.instagram.com/p/BKkmJOFg0bdWgM0qcvNs_T_VheEHA26dcs1H6Q0/;39;;photo;;;SEPTEMBER-20-2016
ngm.orz;https://www.instagram.com/p/BKkleJhguehHhXrSM-4FgVLYz89d4PJsQZTQmk0/;35;;photo;;;SEPTEMBER-20-2016
ngm.orz;https://www.instagram.com/p/BKklbz6g_AZhyI6QKscscrKCBRS4wrstoKvjvE0/;26;;photo;;;SEPTEMBER-20-2016
ngm.orz;https://www.instagram.com/p/BKYD2RRAbw3j3b1Vv04JsoPyYd-YsXfqC1-Bdg0/;23;;photo;;;SEPTEMBER-15-2016
ngm.orz;https://www.instagram.com/p/BKMbVSKgLSBIPFIeCjYosmC6dyqNRGXN2Dh52k0/;40;;photo;❤️❤️❤️;;SEPTEMBER-11-2016
ngm.orz;https://www.instagram.com/p/BKAf2kGARBuCmrAMfX8LXf1Tjmd9l-sgEsCvG00/;30;;photo;;;SEPTEMBER-6-2016
ngm.orz;https://www.instagram.com/p/BKAftyng0YXfxh8RFpbD268ZNRKr9SXVcb-Qd80/;30;화성행궁 Suwon Hwaseong Haenggung;photo;;;SEPTEMBER-6-2016
ngm.orz;https://www.instagram.com/p/BJp2iSIgcSxM5tC3NPpFEJfomSG5YyHoGEJghE0/;41;Suwon Station;photo;🌈;;AUGUST-28-2016
ngm.orz;https://www.instagram.com/p/BJb2meXANk7pRAMsXc0yVcCqg1Yjo7DGnItDac0/;43;;photo;#SUBA;SUBA;AUGUST-23-2016
ngm.orz;https://www.instagram.com/p/BEWZEP7mjEQ-1luJFIUTkvAOC2-CWaak0zdU5o0/;43;Suleyman Demirel University  Kazakhstan;photo;🌸;;APRIL-18-2016
ngm.orz;https://www.instagram.com/p/BD3Q5ITGjIutjlemcdKmQb0WGalSLjcv_KGFYQ0/;43;Suleyman Demirel University  Kazakhstan;photo;🐶🐶🐶;;APRIL-6-2016
ngm.orz;https://www.instagram.com/p/BDsErTJGjGVEvuDGhb6fqItOF3uYaSc7oaevCQ0/;45;;photo;🔙ЖарқынБолашақ #tb;tb;APRIL-2-2016
ngm.orz;https://www.instagram.com/p/BAG0teWmjIHXvO1QA30zp4YCucn1ic5p0Y28ik0/;40;;photo;;;JANUARY-4-2016
perizat.mukhanova;https://www.instagram.com/p/CHgHGb3nlEiYLm8mCb5B4GhXBkmgIVTDfMxPJQ0/;41;;photo;;;6-DAYS-AGO
perizat.mukhanova;https://www.instagram.com/p/CHImYNQnJH7qRSXYasN-hg-9BVY1dqaHLmBy6U0/;46;;photo;;;NOVEMBER-3-2020
perizat.mukhanova;https://www.instagram.com/p/CHImTrPnER5KWQuRNmA3lPX6TQvkMF3JPtuD8Y0/;50;;photo;;;NOVEMBER-3-2020
perizat.mukhanova;https://www.instagram.com/p/CHImLlwnnA7qJslAyZR_8aXtty72pNGL8kgjhs0/;48;;photo;;;NOVEMBER-3-2020
perizat.mukhanova;https://www.instagram.com/p/CHImHm-n-Q1qYg4JfGPfYlttUlzYcUF2tzkYFk0/;52;;photo;;;NOVEMBER-3-2020
perizat.mukhanova;https://www.instagram.com/p/CGnlrYFHeRPD0f55jskPS_rxRMMElTVaeY_x5g0/;48;;photo;;;OCTOBER-22-2020
perizat.mukhanova;https://www.instagram.com/p/CFh4dQLnEFzUra_D3_3sBiqef_JWw09OJ90us00/;39;;photo;;;SEPTEMBER-25-2020
perizat.mukhanova;https://www.instagram.com/p/CFh4SVSHpudxeXOlxEGxH6hRLqQecbRhuXm-q40/;43;;photo;;;SEPTEMBER-25-2020
perizat.mukhanova;https://www.instagram.com/p/CFh4D7fnBZxLyP9elr_U4gDAS2ZxCYh5dutphI0/;56;;photo;;;SEPTEMBER-25-2020
perizat.mukhanova;https://www.instagram.com/p/CFfvWu1Hg1Ib4Zb2qzYWLr9G5BMoZgqza3UAXY0/;44;;photo;;;SEPTEMBER-24-2020
perizat.mukhanova;https://www.instagram.com/p/CFfvOZjHdUDY7wMisf6niAb5cmIneDl4i-ZbWE0/;41;;photo;;;SEPTEMBER-24-2020
perizat.mukhanova;https://www.instagram.com/p/CFfvG9VnRiSVyXZY-FLkfJI1ueVT48ejIxRY8w0/;61;;photo;;;SEPTEMBER-24-2020
perizat.mukhanova;https://www.instagram.com/p/CEHUxeIn0jwpxlLHdHK7_-z7xt-4w_APzqYwaE0/;47;;photo;;;AUGUST-20-2020
perizat.mukhanova;https://www.instagram.com/p/CEHUrN1nTFxJaVOd6dUrFoH65zimmfkt1F3Kys0/;41;;photo;Сестрички;;AUGUST-20-2020
perizat.mukhanova;https://www.instagram.com/p/CEHUmboHsLOiRiyzVyDUTsYq6Rx6Cp2brvpTZE0/;39;;photo;;;AUGUST-20-2020
perizat.mukhanova;https://www.instagram.com/p/CEHUeG4npzPe4LOqWPvNOycpwzNMqmfQXspw8s0/;34;;photo;;;AUGUST-20-2020
perizat.mukhanova;https://www.instagram.com/p/CEHUbHIHNWupDLUam16vTZqoqzvX3FiYdSLrcw0/;32;;photo;;;AUGUST-20-2020
perizat.mukhanova;https://www.instagram.com/p/CEHUYIWH4JP7aZ8dO7-flugo2x2EJG-cjsczAA0/;51;;photo;;;AUGUST-20-2020
perizat.mukhanova;https://www.instagram.com/p/CEHUSfQnmIugN8sC0GCMPNp5gm-kFPLVzkFHjs0/;35;;photo;;;AUGUST-20-2020
perizat.mukhanova;https://www.instagram.com/p/CD3VJQInfJP8_sVPfuObn8mYrB3ahhs30GoOSc0/;39;;photo;;;AUGUST-14-2020
perizat.mukhanova;https://www.instagram.com/p/CD3U92aH0POF2kQXIeo_RIXlCB-KqluXtsZVms0/;42;;photo;;;AUGUST-14-2020
perizat.mukhanova;https://www.instagram.com/p/CD3U5O5nJ2XdkbduFNCcYQmw8JQapwYupqPGPI0/;36;;photo;;;AUGUST-14-2020
perizat.mukhanova;https://www.instagram.com/p/CD3U0dAnvIAF3VT-vahUsO5Qk3tb6mGrONCj3w0/;44;;photo;;;AUGUST-14-2020
perizat.mukhanova;https://www.instagram.com/p/CD3UtU6HNp3ITnrfIV-SFVl1G2U25iqWLXZ7Xw0/;45;;photo;;;AUGUST-14-2020
perizat.mukhanova;https://www.instagram.com/p/CD3Uda8Hh_bWPk7GY8LjqjAjJWSmBTFWCfJnzU0/;33;;photo;;;AUGUST-14-2020
perizat.mukhanova;https://www.instagram.com/p/CD3UU6_HVqqBMwjdltzhkSfAeaS7TX6m4IIgDY0/;35;;photo;;;AUGUST-14-2020
perizat.mukhanova;https://www.instagram.com/p/CDrIerTHIRdDuQ8gOhnJVLlt9BOPxqIr5BkZ3E0/;32;;photo;;;AUGUST-9-2020
perizat.mukhanova;https://www.instagram.com/p/CDrIL2cHS6FSJPjviMptALMhX8G3amiyMOARIw0/;38;;photo;;;AUGUST-9-2020
perizat.mukhanova;https://www.instagram.com/p/CDrIFB5HrZQdMBCcqUJhmD_IvVDYp4q9A1rMmg0/;30;;photo;;;AUGUST-9-2020
perizat.mukhanova;https://www.instagram.com/p/CDrIDu4HEH3D46UXXwL8EJZQCS9l82XyJ3w0SU0/;39;;photo;;;AUGUST-9-2020
perizat.mukhanova;https://www.instagram.com/p/CDrH5PBnMQ0ETmluLPa3yOnI-gs5n9cgm3Cuzc0/;47;;photo;;;AUGUST-9-2020
perizat.mukhanova;https://www.instagram.com/p/CDrH3uLnlrT8QocLLHZwuiin1sljh6hdkcreIA0/;34;;photo;;;AUGUST-9-2020
perizat.mukhanova;https://www.instagram.com/p/CDrHyvdHXCXjA02bsr070vaojNkJ0mT6abpiEI0/;30;;photo;;;AUGUST-9-2020
perizat.mukhanova;https://www.instagram.com/p/CDrHv1enz4f1BvQUHIWoDAqKy-RqCni-WcfF1E0/;38;;photo;;;AUGUST-9-2020
perizat.mukhanova;https://www.instagram.com/p/CDrHni4HT6P4GXjUrVvt2pt6KQjtBWZgg-L_GQ0/;49;;photo;;;AUGUST-9-2020
perizat.mukhanova;https://www.instagram.com/p/CDrHk2rHZACFFl2OV3XmdmRGneXI_De8iAbuzw0/;44;;photo;;;AUGUST-9-2020
perizat.mukhanova;https://www.instagram.com/p/CDrHf7dHq5pS6jPuMEfkDqht9L8XzJ4Ma-DL3Y0/;26;;photo;;;AUGUST-9-2020
perizat.mukhanova;https://www.instagram.com/p/CBN8cGDnp7uBTaAzV0OYMYaBgQdVI9MTixWMQ00/;50;;photo;Моя радость  счастливая;;JUNE-9-2020
perizat.mukhanova;https://www.instagram.com/p/CBN8UDrn0iNDfd2dqJ1fwTPAZObDUeA-KeuYzw0/;49;;photo;;;JUNE-9-2020
perizat.mukhanova;https://www.instagram.com/p/CBN8KATHsC25UWab3-zbqE46DTTs7p_qxnCxB40/;46;;photo;;;JUNE-9-2020
perizat.mukhanova;https://www.instagram.com/p/CBN8GQbHgQi1RhRU4lFXsKHWB4qoy0B3TbPTz80/;46;;photo;;;JUNE-9-2020
perizat.mukhanova;https://www.instagram.com/p/CBN8D-BHIsuIASnblOjJI3xOIhSmSKIyQ-6a2o0/;48;;photo;;;JUNE-9-2020
perizat.mukhanova;https://www.instagram.com/p/CAW6V87HyBv2iodHn9cTxnHjbHbvki_UAhJYng0/;45;;photo;;;MAY-19-2020
perizat.mukhanova;https://www.instagram.com/p/CAW6O-anfP8WgggQCJb7PIy2jUNSdYQh1Gj2Gc0/;60;;photo;;;MAY-19-2020
perizat.mukhanova;https://www.instagram.com/p/CAW6Kj8Heo7ZELM16qlz8tA8ZQS7boOvQM3xcU0/;42;;photo;;;MAY-19-2020
perizat.mukhanova;https://www.instagram.com/p/CAW6IEEn5d1O8ljllCz4HWySnAnthSZeYQ_mIY0/;46;;photo;;;MAY-19-2020
perizat.mukhanova;https://www.instagram.com/p/CAW6EASnpWOGgJyUG4X0JNO-IFX5z3ujTMmgqQ0/;46;;photo;;;MAY-19-2020
perizat.mukhanova;https://www.instagram.com/p/CAW5-FnHl3g0mFjxgvjdrY2OpCez-GBslrRY7A0/;52;;photo;;;MAY-19-2020
perizat.mukhanova;https://www.instagram.com/p/CAW56PMHFB1w0Jg3wIFvzhp_FsX_8gZgOz75aE0/;52;;photo;;;MAY-19-2020
perizat.mukhanova;https://www.instagram.com/p/CAW50ddnApN5nn33MDAAcoK5q2304Sq3Inkapo0/;40;;photo;;;MAY-19-2020
perizat.mukhanova;https://www.instagram.com/p/CAW5toAnyby48xrsltsGxj5j955dulfndWHBEU0/;49;;photo;;;MAY-19-2020
perizat.mukhanova;https://www.instagram.com/p/B-cxCkkHw7SgFDTfDem_3Tbk5dvHNb8lAAWcL00/;38;;photo;Бауырым туган кунин кутты болсын! Дени сау болсын! Бакытты бол!😍😍🤗🤗;;APRIL-2-2020
perizat.mukhanova;https://www.instagram.com/p/B-KfwJUHAgk1EdqVC2ARzrCnOpQRb8V2B1wU7I0/;54;;photo;;;MARCH-25-2020
perizat.mukhanova;https://www.instagram.com/p/B-Kfny0H_XkzNMtdDAYzb27N2QCA63xjG-_7DI0/;53;;photo;;;MARCH-25-2020
perizat.mukhanova;https://www.instagram.com/p/B-KfjDzn7mTYasVTh9_IldkCgvgDgOWFzJ1z9Q0/;52;;photo;;;MARCH-25-2020
perizat.mukhanova;https://www.instagram.com/p/B9_lOfun1wENQKBSldEpWbyoadSXk0jbTik1HE0/;52;;photo;Мои коллеги;;MARCH-21-2020
perizat.mukhanova;https://www.instagram.com/p/B9_lFjKn2PavgOy45hPNYVEizsII3WguDAao5E0/;25;;video;Спасибо за поздравление.;;MARCH-21-2020
perizat.mukhanova;https://www.instagram.com/p/B8hDX34nGSvWjL5NzSaAsscCtVbe9ZlSQ_C0UY0/;38;;photo;С днём рождения! Счастья! Удачи! Добра!;;FEBRUARY-14-2020
perizat.mukhanova;https://www.instagram.com/p/B8g82nWnw5R7Twk8jPlFM1Op9kFxqML-WZmOng0/;38;;photo;;;FEBRUARY-13-2020
perizat.mukhanova;https://www.instagram.com/p/B8g8yDbnCSvq_Vd2e7oYdLfw9hPToYLj7LZLFY0/;44;;photo;;;FEBRUARY-13-2020
perizat.mukhanova;https://www.instagram.com/p/B8g8lVgHWtw411AN4JrddfEs3zg5Ng4C4fKHag0/;38;;photo;;;FEBRUARY-13-2020
perizat.mukhanova;https://www.instagram.com/p/B8JLSoinRcJ14rAWG1QoHUDkflMVaZLv7fdb2w0/;37;;photo;"""Дамира "" би ансамбль";;FEBRUARY-4-2020
perizat.mukhanova;https://www.instagram.com/p/B8JLHozHh83Zxz_Z0I5FnCyrGB_UikXgJUmGy80/;47;;photo;;;FEBRUARY-4-2020
perizat.mukhanova;https://www.instagram.com/p/B8JK-AXnN1YwbIzQqekaHQwColL3CiMuAa42iw0/;45;;photo;;;FEBRUARY-4-2020
perizat.mukhanova;https://www.instagram.com/p/B6r41zkHj0Xk0kY2NozyCLw_wtez7iirhPGt3A0/;53;;photo;;;DECEMBER-30-2019
perizat.mukhanova;https://www.instagram.com/p/B6r4jXjHh4ZvIFGO4Nt4v4Kz9hDhpGedOAS6Kw0/;61;;photo;;;DECEMBER-30-2019
perizat.mukhanova;https://www.instagram.com/p/B6r4Y3QHnQHW1PIGMeWReZxjroqo-rWYzQfSzg0/;47;;photo;;;DECEMBER-30-2019
perizat.mukhanova;https://www.instagram.com/p/B6r4QGnnNFjjnhq3rAme4Tke3XmYO6BThg6eq40/;50;;photo;;;DECEMBER-30-2019
perizat.mukhanova;https://www.instagram.com/p/B6TjQEWnDb1zwJxWeGasXo5tDVHg-Wi9Tk6q3g0/;61;;photo;20.12.2019. Айсултан шилдехана тойы;;DECEMBER-21-2019
perizat.mukhanova;https://www.instagram.com/p/B5-xl6wHBOglGawxBm6HuClAFTg7zSeV6DOqow0/;51;;photo;;;DECEMBER-12-2019
perizat.mukhanova;https://www.instagram.com/p/B5-xZEondu6cbjRUcUJK3mTqazhc7_YN3-Mwho0/;45;;photo;;;DECEMBER-12-2019
perizat.mukhanova;https://www.instagram.com/p/B5-xRDhHiWH0H9oqO-cb1HfhYhvrYeWyR8As1E0/;35;;photo;;;DECEMBER-12-2019
perizat.mukhanova;https://www.instagram.com/p/B5-xOmQncy5_vAaZsuDYN1vht0xNShRDa9BqHk0/;46;;photo;;;DECEMBER-12-2019
perizat.mukhanova;https://www.instagram.com/p/B5qPTyAHVrPoC2VLEwhoK_mrynOXzXx8rW-k100/;46;;video;;;DECEMBER-5-2019
perizat.mukhanova;https://www.instagram.com/p/B3RGTCLnIEzhJDj6x5myGirZNkbD8Z3B_HKcO00/;42;;photo;С днём рождения маленькая принцесса! Будь самым счастливым и жизнерадостным ребенком!;;OCTOBER-6-2019
perizat.mukhanova;https://www.instagram.com/p/B2Y2akAnGpgK1UirnDaUD30tG4WOfSKYwjCPho0/;40;;photo;Туган кунинмен туган олкем!!! Жанаарка 90 жылдыгы;;SEPTEMBER-14-2019
perizat.mukhanova;https://www.instagram.com/p/B10O4oJnWv_HNFI2d2PVBzE1wYb_xj4RSI1ZZ40/;55;;photo;;;AUGUST-31-2019
perizat.mukhanova;https://www.instagram.com/p/B10OzBPnOaG1yUaoW9yv3oi-ol50LqvyophzyA0/;51;;photo;;;AUGUST-31-2019
perizat.mukhanova;https://www.instagram.com/p/B10OqyIHOIZqlDFubQwVhMDwJiUxF4BCGKhZtQ0/;48;;photo;;;AUGUST-31-2019
perizat.mukhanova;https://www.instagram.com/p/B10OizEnieetHm0zLOHYZuPtVTbjrYHWb0uAts0/;35;;video;Аделина тилашар тойы;;AUGUST-31-2019
perizat.mukhanova;https://www.instagram.com/p/B10OgrjH93-4gQhpgmGGze1NmkfkW3MP2E_4fY0/;45;;video;Той кутты болсын! 😘😘😘;;AUGUST-31-2019
perizat.mukhanova;https://www.instagram.com/p/B10OV1UHe5Zi2zu4zb3NR55enrVY77sRRdAyMY0/;38;;video;;;AUGUST-31-2019
perizat.mukhanova;https://www.instagram.com/p/B1VH8oeHfX5A0IXTsEaLADDZL5AtajDJl7dmqw0/;39;;video;;;AUGUST-19-2019
perizat.mukhanova;https://www.instagram.com/p/B1VHyHSHyk0C_xHFI_uIbsdVcGoOYMPenFqydw0/;36;;video;;;AUGUST-19-2019
perizat.mukhanova;https://www.instagram.com/p/B1Tq4HHnXflk-6ug30HCdgUAhQ51DcAB-44-sc0/;59;;photo;;;AUGUST-18-2019
perizat.mukhanova;https://www.instagram.com/p/B1Tq04_HLkK4-ULGjYqFF4IYg6zzCCQiy5z2X80/;50;;photo;;;AUGUST-18-2019
perizat.mukhanova;https://www.instagram.com/p/B1TqszOn-9HiGrxJ5-5AICReyqQtvqPdsEbooI0/;61;;photo;;;AUGUST-18-2019
perizat.mukhanova;https://www.instagram.com/p/B1TqlKKntlYtTRsq82mCKpUiKanmadaSiFQqTE0/;57;;photo;;;AUGUST-18-2019
perizat.mukhanova;https://www.instagram.com/p/B1TqdGdn6vERmvZAxG3nZaoFnlpSb56DXePmf80/;65;;photo;;;AUGUST-18-2019
perizat.mukhanova;https://www.instagram.com/p/B1TqZOYnKYa9sXXebpT1VVNWxln3X8_y1URPs80/;45;;photo;;;AUGUST-18-2019
perizat.mukhanova;https://www.instagram.com/p/B1TqXDrHhNoMvSsTWCwhzg4p51vX1jO-VYEr3Q0/;62;;photo;;;AUGUST-18-2019
perizat.mukhanova;https://www.instagram.com/p/B0P4mC5HEol32XDDKa-kA98bLs5M70on7Tgy4g0/;56;;photo;;;JULY-23-2019
perizat.mukhanova;https://www.instagram.com/p/B0P4iqqnmic-Q3QhZ2qauG1GE9LNH_AqeVJq500/;52;;photo;;;JULY-23-2019
perizat.mukhanova;https://www.instagram.com/p/B0P4b2Jnyf2TkStMTsZ_rnwtoy_iVDFDdSnXJw0/;48;;photo;;;JULY-23-2019
